,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.33435115218162537,1.8657675981521606,0.2732824385166168,1.9518964290618896,0.0010000000474974513
1,0.590839684009552,1.411628007888794,0.2244274765253067,1.9955724477767944,0.0010000000474974513
2,0.694656491279602,1.2209686040878296,0.28549617528915405,1.9854094982147217,0.0010000000474974513
3,0.7477099299430847,1.1077766418457031,0.3435114622116089,1.9129406213760376,0.0010000000474974513
4,0.7980915904045105,1.0064051151275635,0.4412213861942291,1.7818025350570679,0.0010000000474974513
5,0.830152690410614,0.9392789006233215,0.5648854970932007,1.6927562952041626,0.0010000000474974513
6,0.8458015322685242,0.8760146498680115,0.6854962110519409,1.57752525806427,0.0010000000474974513
7,0.8564885258674622,0.827375054359436,0.6961832046508789,1.5262820720672607,0.0010000000474974513
8,0.8809160590171814,0.7662166953086853,0.6809160113334656,1.428316593170166,0.0010000000474974513
9,0.8843511343002319,0.733055591583252,0.7862595319747925,1.2713688611984253,0.0010000000474974513
10,0.8977099061012268,0.6923454403877258,0.8015267252922058,1.1248356103897095,0.0010000000474974513
11,0.915648877620697,0.644993007183075,0.7450381517410278,1.0598100423812866,0.0010000000474974513
12,0.9087786078453064,0.625958263874054,0.7603053450584412,1.0734078884124756,0.0010000000474974513
13,0.9137404561042786,0.6025696396827698,0.8549618124961853,0.8824825286865234,0.0010000000474974513
14,0.9297710061073303,0.562239944934845,0.8534350991249084,0.8616656064987183,0.0010000000474974513
15,0.9286259412765503,0.5325382351875305,0.8458015322685242,0.7736700177192688,0.0010000000474974513
16,0.9362595677375793,0.5089964270591736,0.8442748188972473,0.8012216091156006,0.0010000000474974513
17,0.9396946430206299,0.47700801491737366,0.8534350991249084,0.7672464847564697,0.0010000000474974513
18,0.9477099180221558,0.461754709482193,0.8687022924423218,0.7333959937095642,0.0010000000474974513
19,0.9492366313934326,0.43642130494117737,0.8549618124961853,0.752151370048523,0.0010000000474974513
20,0.9473282694816589,0.42911940813064575,0.7984732985496521,0.8186008930206299,0.0010000000474974513
21,0.9507633447647095,0.4072575569152832,0.8442748188972473,0.6711183786392212,0.0010000000474974513
22,0.9522900581359863,0.39368924498558044,0.8931297659873962,0.6632988452911377,0.0010000000474974513
23,0.9641221165657043,0.3747517764568329,0.9022901058197021,0.5960956811904907,0.0010000000474974513
24,0.964503824710846,0.3512929081916809,0.9221373796463013,0.5439345836639404,0.0010000000474974513
25,0.9667938947677612,0.34207215905189514,0.8839694857597351,0.6213222146034241,0.0010000000474974513
26,0.9648854732513428,0.32582294940948486,0.8931297659873962,0.5323254466056824,0.0010000000474974513
27,0.9687023162841797,0.31444525718688965,0.8977099061012268,0.5362926125526428,0.0010000000474974513
28,0.9729007482528687,0.29954448342323303,0.8946564793586731,0.5263338088989258,0.0010000000474974513
29,0.9702290296554565,0.2970917820930481,0.9190839529037476,0.44233036041259766,0.0010000000474974513
30,0.9755725264549255,0.28087055683135986,0.9007633328437805,0.43864205479621887,0.0010000000474974513
31,0.9732824563980103,0.26821455359458923,0.9251908659934998,0.41549524664878845,0.0010000000474974513
32,0.9725190997123718,0.2691453695297241,0.9267175793647766,0.39594125747680664,0.0010000000474974513
33,0.9797710180282593,0.24813862144947052,0.9129770994186401,0.42585235834121704,0.0010000000474974513
34,0.9767175316810608,0.24610532820224762,0.9282442927360535,0.3907002806663513,0.0010000000474974513
35,0.9748091697692871,0.24197478592395782,0.9312977194786072,0.36909347772598267,0.0010000000474974513
36,0.9812977313995361,0.2286875993013382,0.9007633328437805,0.42196980118751526,0.0010000000474974513
37,0.9812977313995361,0.21794480085372925,0.9236640930175781,0.38167089223861694,0.0010000000474974513
38,0.9854961633682251,0.21166454255580902,0.9022901058197021,0.43076539039611816,0.0010000000474974513
39,0.9812977313995361,0.2098284810781479,0.9175572395324707,0.36831116676330566,0.0010000000474974513
40,0.9809160232543945,0.20522454380989075,0.9175572395324707,0.40531742572784424,0.0010000000474974513
41,0.9851145148277283,0.19011680781841278,0.9129770994186401,0.38664576411247253,0.0010000000474974513
42,0.987022876739502,0.18578575551509857,0.8839694857597351,0.47105923295021057,0.0010000000474974513
43,0.9851145148277283,0.18546150624752045,0.9175572395324707,0.3963613212108612,0.0010000000474974513
44,0.987022876739502,0.17510557174682617,0.8519083857536316,0.6029101014137268,0.0010000000474974513
45,0.988167941570282,0.16893801093101501,0.9099236726760864,0.4238516092300415,0.0010000000474974513
46,0.982824444770813,0.17205163836479187,0.9221373796463013,0.38622528314590454,0.0010000000474974513
47,0.9889312982559204,0.16341230273246765,0.8916030526161194,0.4406910538673401,0.0010000000474974513
48,0.9889312982559204,0.15372031927108765,0.8977099061012268,0.40813934803009033,0.0010000000474974513
49,0.9885495901107788,0.15420696139335632,0.9358778595924377,0.3479630649089813,0.0010000000474974513
50,0.9885495901107788,0.15306450426578522,0.9160305261611938,0.3316270411014557,0.0010000000474974513
51,0.988167941570282,0.1440623551607132,0.9374045729637146,0.32286280393600464,0.0010000000474974513
52,0.987022876739502,0.14531107246875763,0.8702290058135986,0.4514339566230774,0.0010000000474974513
53,0.9938931465148926,0.13432645797729492,0.9221373796463013,0.2964664697647095,0.0010000000474974513
54,0.989313006401062,0.13155847787857056,0.9267175793647766,0.28798794746398926,0.0010000000474974513
55,0.9904580116271973,0.12977832555770874,0.9114503860473633,0.3484766185283661,0.0010000000474974513
