,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.2842295467853546,2.027655839920044,0.4223826825618744,1.9060578346252441,0.0010000000474974513
1,0.5341165661811829,1.528214931488037,0.4440433084964752,1.8997070789337158,0.0010000000474974513
2,0.6154541373252869,1.3544621467590332,0.48736461997032166,1.8663420677185059,0.0010000000474974513
3,0.6782647967338562,1.2301726341247559,0.5234656929969788,1.8145285844802856,0.0010000000474974513
4,0.7202891707420349,1.1389076709747314,0.590252697467804,1.715733289718628,0.0010000000474974513
5,0.7722548842430115,1.052621603012085,0.673285186290741,1.6146184206008911,0.0010000000474974513
6,0.7835517525672913,1.0107790231704712,0.7472923994064331,1.4886369705200195,0.0010000000474974513
7,0.8056936264038086,0.9506407976150513,0.7851985692977905,1.3695929050445557,0.0010000000474974513
8,0.8210573792457581,0.9019268751144409,0.7761732935905457,1.275693655014038,0.0010000000474974513
9,0.8373249173164368,0.8564367890357971,0.8068591952323914,1.1928731203079224,0.0010000000474974513
10,0.8481699228286743,0.8113355040550232,0.8014440536499023,1.1051359176635742,0.0010000000474974513
11,0.8558517694473267,0.777769923210144,0.8068591952323914,1.0265531539916992,0.0010000000474974513
12,0.875734269618988,0.745516300201416,0.8194946050643921,0.990955114364624,0.0010000000474974513
13,0.8680524230003357,0.7208341360092163,0.8411552309989929,0.8719393014907837,0.0010000000474974513
14,0.8739268183708191,0.692984402179718,0.8050541281700134,0.9086103439331055,0.0010000000474974513
15,0.8897424340248108,0.664059042930603,0.8447653651237488,0.8035807013511658,0.0010000000474974513
16,0.8992317914962769,0.6310160160064697,0.8429602980613708,0.7847376465797424,0.0010000000474974513
17,0.8915499448776245,0.6161266565322876,0.833935022354126,0.7408930659294128,0.0010000000474974513
18,0.8992317914962769,0.5886484384536743,0.8411552309989929,0.6912015080451965,0.0010000000474974513
19,0.9010393023490906,0.5716938376426697,0.8501805067062378,0.674733579158783,0.0010000000474974513
20,0.9154993295669556,0.5476143956184387,0.8537906408309937,0.644535481929779,0.0010000000474974513
21,0.9173068404197693,0.5223121047019958,0.8664259910583496,0.6073073148727417,0.0010000000474974513
22,0.9263443350791931,0.4972062408924103,0.8610108494758606,0.6359533667564392,0.0010000000474974513
23,0.91640305519104,0.48606419563293457,0.8664259910583496,0.5978801846504211,0.0010000000474974513
24,0.920921802520752,0.472182035446167,0.8844765424728394,0.5552952885627747,0.0010000000474974513
25,0.9326705932617188,0.45739510655403137,0.8664259910583496,0.561872124671936,0.0010000000474974513
26,0.9399005770683289,0.4378092586994171,0.8664259910583496,0.5910432934761047,0.0010000000474974513
27,0.9380930662155151,0.41892528533935547,0.8501805067062378,0.6116577386856079,0.0010000000474974513
28,0.9371893405914307,0.41280749440193176,0.8555956482887268,0.5795721411705017,0.0010000000474974513
29,0.9435155987739563,0.3933953642845154,0.8790614008903503,0.5173922777175903,0.0010000000474974513
30,0.9457749724388123,0.3895571529865265,0.8808664083480835,0.5178976655006409,0.0010000000474974513
31,0.9403524398803711,0.3751409947872162,0.8862816095352173,0.49155986309051514,0.0010000000474974513
32,0.947582483291626,0.3554919362068176,0.8989169597625732,0.47111776471138,0.0010000000474974513
33,0.9525530934333801,0.3529307246208191,0.8916967511177063,0.48446202278137207,0.0010000000474974513
34,0.9525530934333801,0.34133878350257874,0.909747302532196,0.4269009232521057,0.0010000000474974513
35,0.9511974453926086,0.3326636254787445,0.9007220268249512,0.4359189569950104,0.0010000000474974513
36,0.9602349996566772,0.3178602159023285,0.8953068852424622,0.43454933166503906,0.0010000000474974513
37,0.9597830772399902,0.31162595748901367,0.8971118927001953,0.4610011875629425,0.0010000000474974513
38,0.9525530934333801,0.31215527653694153,0.9025270938873291,0.44535669684410095,0.0010000000474974513
39,0.957071840763092,0.2991958558559418,0.8971118927001953,0.4527245759963989,0.0010000000474974513
40,0.9656574726104736,0.2824104130268097,0.9079422354698181,0.3948667347431183,0.0010000000474974513
41,0.9602349996566772,0.286839097738266,0.911552369594574,0.3916843831539154,0.0010000000474974513
42,0.9534568190574646,0.28414031863212585,0.9043321013450623,0.37919744849205017,0.0010000000474974513
43,0.9665612578392029,0.2643781900405884,0.9007220268249512,0.38051658868789673,0.0010000000474974513
44,0.9643018245697021,0.2646561563014984,0.9007220268249512,0.4020397365093231,0.0010000000474974513
45,0.9647537469863892,0.25403276085853577,0.9133573770523071,0.37038102746009827,0.0010000000474974513
46,0.961590588092804,0.2558870315551758,0.8989169597625732,0.3956853449344635,0.0010000000474974513
47,0.9652056097984314,0.24785654246807098,0.9043321013450623,0.3843279480934143,0.0010000000474974513
48,0.9638499617576599,0.24369192123413086,0.9007220268249512,0.3789769113063812,0.0010000000474974513
49,0.9670131206512451,0.23766104876995087,0.9025270938873291,0.3594244420528412,0.0010000000474974513
50,0.971531867980957,0.22426338493824005,0.8953068852424622,0.38501787185668945,0.0010000000474974513
51,0.9701762199401855,0.21824999153614044,0.8935018181800842,0.38335689902305603,0.0010000000474974513
52,0.9733393788337708,0.2192254662513733,0.9241877198219299,0.3350045680999756,0.0010000000474974513
53,0.9724355936050415,0.2098008245229721,0.9151624441146851,0.33372822403907776,0.0010000000474974513
54,0.9742431044578552,0.20495231449604034,0.9151624441146851,0.3462321162223816,0.0010000000474974513
55,0.9751468300819397,0.20157529413700104,0.909747302532196,0.34668204188346863,0.0010000000474974513
56,0.9733393788337708,0.1911068558692932,0.911552369594574,0.3538151681423187,0.0010000000474974513
57,0.976050615310669,0.18508334457874298,0.916967511177063,0.3528083264827728,0.0010000000474974513
58,0.9710800051689148,0.19287097454071045,0.9187725782394409,0.35952433943748474,0.0010000000474974513
