,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.3209923803806305,1.903944969177246,0.27633586525917053,1.9607899188995361,0.0010000000474974513
1,0.5450381636619568,1.4538533687591553,0.22900763154029846,2.0093491077423096,0.0010000000474974513
2,0.6736640930175781,1.2555770874023438,0.41374045610427856,1.9353998899459839,0.0010000000474974513
3,0.7431297898292542,1.1323845386505127,0.3007633686065674,1.874693751335144,0.0010000000474974513
4,0.7763358950614929,1.0359604358673096,0.34503817558288574,1.7953797578811646,0.0010000000474974513
5,0.7942748069763184,0.9726236462593079,0.5206106901168823,1.621185064315796,0.0010000000474974513
6,0.8259541988372803,0.9010600447654724,0.7251908183097839,1.4538968801498413,0.0010000000474974513
7,0.8377862572669983,0.8535380959510803,0.6106870174407959,1.4431531429290771,0.0010000000474974513
8,0.8545801639556885,0.7999595403671265,0.790839672088623,1.2592370510101318,0.0010000000474974513
9,0.8786259293556213,0.7478871941566467,0.6900763511657715,1.2869583368301392,0.0010000000474974513
10,0.890839695930481,0.7090657353401184,0.8198473453521729,1.041663646697998,0.0010000000474974513
11,0.8862595558166504,0.6842639446258545,0.7603053450584412,1.0661540031433105,0.0010000000474974513
12,0.9003816843032837,0.6406211853027344,0.7374045848846436,1.0928726196289062,0.0010000000474974513
13,0.9152671694755554,0.6066065430641174,0.7969465851783752,0.910761833190918,0.0010000000474974513
14,0.9087786078453064,0.5889723300933838,0.8488549590110779,0.8015680909156799,0.0010000000474974513
15,0.9194656610488892,0.5579310655593872,0.8534350991249084,0.7966982126235962,0.0010000000474974513
16,0.926335871219635,0.5301806330680847,0.7755725383758545,0.8424393534660339,0.0010000000474974513
17,0.9270992279052734,0.5129017233848572,0.7969465851783752,0.8428885340690613,0.0010000000474974513
18,0.9351145029067993,0.4898570775985718,0.8641221523284912,0.7516505718231201,0.0010000000474974513
19,0.932824432849884,0.47737663984298706,0.8564885258674622,0.7179312705993652,0.0010000000474974513
20,0.9419847130775452,0.44271841645240784,0.8885496258735657,0.6236041784286499,0.0010000000474974513
21,0.9408397078514099,0.43055909872055054,0.885496199131012,0.5691810846328735,0.0010000000474974513
22,0.9400763511657715,0.4187931418418884,0.8396946787834167,0.6873434782028198,0.0010000000474974513
23,0.9496183395385742,0.40038150548934937,0.8702290058135986,0.5713143348693848,0.0010000000474974513
24,0.95534348487854,0.37251776456832886,0.8809160590171814,0.5607394576072693,0.0010000000474974513
25,0.9503816962242126,0.37354061007499695,0.9007633328437805,0.49434348940849304,0.0010000000474974513
26,0.9568702578544617,0.3557439148426056,0.9190839529037476,0.4756881594657898,0.0010000000474974513
27,0.9606870412826538,0.3391067087650299,0.8793892860412598,0.5554234385490417,0.0010000000474974513
28,0.9652671813964844,0.32194918394088745,0.9007633328437805,0.4760131239891052,0.0010000000474974513
29,0.9671755433082581,0.3102400600910187,0.8916030526161194,0.527282178401947,0.0010000000474974513
30,0.9625954031944275,0.3055281341075897,0.9007633328437805,0.4790157973766327,0.0010000000474974513
31,0.9675572514533997,0.29376181960105896,0.9068702459335327,0.45120662450790405,0.0010000000474974513
32,0.9664121866226196,0.28307437896728516,0.8687022924423218,0.49595150351524353,0.0010000000474974513
33,0.9687023162841797,0.27102357149124146,0.9007633328437805,0.44958314299583435,0.0010000000474974513
34,0.970992386341095,0.26469334959983826,0.9190839529037476,0.4293781816959381,0.0010000000474974513
35,0.9702290296554565,0.25927525758743286,0.885496199131012,0.4982239603996277,0.0010000000474974513
36,0.9717557430267334,0.25474268198013306,0.8259541988372803,0.5904840230941772,0.0010000000474974513
37,0.9729007482528687,0.24427254498004913,0.9022901058197021,0.4510974586009979,0.0010000000474974513
38,0.9732824563980103,0.2387523651123047,0.7694656252861023,0.6836657524108887,0.0010000000474974513
39,0.9744274616241455,0.23136955499649048,0.8916030526161194,0.4508837163448334,0.0010000000474974513
40,0.9717557430267334,0.2313104271888733,0.9083969593048096,0.4495997428894043,0.0010000000474974513
41,0.9767175316810608,0.21911509335041046,0.8946564793586731,0.435496985912323,0.0010000000474974513
42,0.9778625965118408,0.20796944200992584,0.9160305261611938,0.3626948893070221,0.0010000000474974513
43,0.9767175316810608,0.2099003940820694,0.8839694857597351,0.44632676243782043,0.0010000000474974513
44,0.9755725264549255,0.1971515715122223,0.8992366194725037,0.4122040569782257,0.0010000000474974513
45,0.9790076613426208,0.18795634806156158,0.885496199131012,0.4266580641269684,0.0010000000474974513
46,0.9736641049385071,0.19551771879196167,0.9099236726760864,0.4072861671447754,0.0010000000474974513
47,0.9797710180282593,0.18449465930461884,0.9190839529037476,0.3415544331073761,0.0010000000474974513
48,0.9797710180282593,0.17903205752372742,0.9236640930175781,0.3309779167175293,0.0010000000474974513
49,0.9862595200538635,0.16779735684394836,0.9297710061073303,0.33602121472358704,0.0010000000474974513
50,0.982824444770813,0.16906879842281342,0.9267175793647766,0.30965137481689453,0.0010000000474974513
51,0.9812977313995361,0.16931071877479553,0.9221373796463013,0.3232446014881134,0.0010000000474974513
52,0.9805343747138977,0.1629272997379303,0.9129770994186401,0.41046616435050964,0.0010000000474974513
53,0.981679379940033,0.162810280919075,0.943511426448822,0.28815507888793945,0.0010000000474974513
54,0.9801526665687561,0.16268587112426758,0.9236640930175781,0.32308095693588257,0.0010000000474974513
55,0.9812977313995361,0.15546953678131104,0.9343511462211609,0.3106361925601959,0.0010000000474974513
56,0.9809160232543945,0.1541474610567093,0.9267175793647766,0.3325280547142029,0.0010000000474974513
57,0.9866412281990051,0.1431434005498886,0.8900763392448425,0.386707067489624,0.0010000000474974513
58,0.9862595200538635,0.13573628664016724,0.9389312863349915,0.26712149381637573,0.0010000000474974513
59,0.9835878014564514,0.1348896473646164,0.9160305261611938,0.32258397340774536,0.0010000000474974513
60,0.9805343747138977,0.138008251786232,0.9358778595924377,0.31660982966423035,0.0010000000474974513
61,0.9877862334251404,0.1329343616962433,0.9160305261611938,0.3386019468307495,0.0010000000474974513
62,0.9843511581420898,0.1329604983329773,0.9175572395324707,0.3088735044002533,0.0010000000474974513
63,0.9877862334251404,0.1244167611002922,0.9358778595924377,0.2636125981807709,0.0010000000474974513
64,0.9908397197723389,0.11913574486970901,0.9282442927360535,0.35965344309806824,0.0010000000474974513
65,0.9851145148277283,0.12031946331262589,0.8992366194725037,0.3660436272621155,0.0010000000474974513
66,0.9889312982559204,0.11719319224357605,0.8702290058135986,0.435842365026474,0.0010000000474974513
