,times,max_accuracies,max_val_accuracies,max_val_losses,max_losses,learning_rates
0,120.52593517303467,1.0,0.9618320465087891,1.9955724477767944,1.8657675981521606,1.0000000656873453e-05
1,109.1033296585083,1.0,0.9572519063949585,2.0093491077423096,1.903944969177246,1.0000000656873453e-05
2,115.09060215950012,1.0,0.9587786197662354,2.108344078063965,1.9013718366622925,1.0000000656873453e-05
3,118.22034573554993,1.0,0.9526717662811279,1.978381872177124,1.924228310585022,1.0000000656873453e-05
4,96.15027689933777,0.9980915784835815,0.9465649127960205,2.073017120361328,2.0190541744232178,0.00010000000474974513
5,67.1112847328186,0.9958015084266663,0.9541984796524048,2.0621981620788574,2.096686363220215,1.0000000656873453e-05
