,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.2442748099565506,2.096686363220215,0.050381679087877274,2.0621981620788574,0.0010000000474974513
1,0.4408397078514099,1.7269760370254517,0.14351144433021545,2.020338296890259,0.0010000000474974513
2,0.5137404799461365,1.574613094329834,0.3206106722354889,1.9406675100326538,0.0010000000474974513
3,0.5713740587234497,1.4581118822097778,0.43053436279296875,1.8411412239074707,0.0010000000474974513
4,0.6083969473838806,1.3604249954223633,0.4061068594455719,1.830212116241455,0.0010000000474974513
5,0.6148855090141296,1.2947505712509155,0.45648854970932007,1.7399259805679321,0.0010000000474974513
6,0.6755725145339966,1.1944137811660767,0.5267175436019897,1.6356918811798096,0.0010000000474974513
7,0.6721373796463013,1.1587834358215332,0.5938931107521057,1.4871017932891846,0.0010000000474974513
8,0.6973282694816589,1.1036430597305298,0.5893129706382751,1.4112375974655151,0.0010000000474974513
9,0.7137404680252075,1.0475860834121704,0.6229007840156555,1.330719232559204,0.0010000000474974513
10,0.7259541749954224,1.0067116022109985,0.5450381636619568,1.3726556301116943,0.0010000000474974513
11,0.7427480816841125,0.9484691619873047,0.5633587837219238,1.2916862964630127,0.0010000000474974513
12,0.7591602802276611,0.909183144569397,0.6351144909858704,1.2344824075698853,0.0010000000474974513
13,0.7698473334312439,0.875727653503418,0.4259541928768158,1.56663179397583,0.0010000000474974513
14,0.7778626084327698,0.8488006591796875,0.6549618244171143,1.141532301902771,0.0010000000474974513
15,0.7858778834342957,0.803597092628479,0.64732825756073,1.1417111158370972,0.0010000000474974513
16,0.7969465851783752,0.770442008972168,0.6549618244171143,1.0624741315841675,0.0010000000474974513
17,0.8026717305183411,0.7435168623924255,0.6503816843032837,1.1024137735366821,0.0010000000474974513
18,0.8251908421516418,0.7048779129981995,0.6793892979621887,1.1072800159454346,0.0010000000474974513
19,0.8141221404075623,0.6972771286964417,0.5389313101768494,1.3087167739868164,0.0010000000474974513
20,0.8206107020378113,0.6676025390625,0.5541984438896179,1.3099515438079834,0.0010000000474974513
21,0.8416030406951904,0.6337712407112122,0.5419847369194031,1.315545916557312,0.0010000000474974513
22,0.8366411924362183,0.617363691329956,0.6961832046508789,0.935796320438385,0.0010000000474974513
23,0.8393129706382751,0.6111397743225098,0.505343496799469,1.4378061294555664,0.0010000000474974513
24,0.8477098941802979,0.5805575847625732,0.6106870174407959,1.1534110307693481,0.0010000000474974513
25,0.85381680727005,0.565301775932312,0.5160305500030518,1.5283085107803345,0.0010000000474974513
26,0.8568702340126038,0.5498420596122742,0.5496183037757874,1.2579742670059204,0.0010000000474974513
27,0.8610687255859375,0.531276524066925,0.572519063949585,1.2128032445907593,0.0010000000474974513
28,0.8515267372131348,0.534692645072937,0.5511450171470642,1.3290138244628906,0.0010000000474974513
